TS_LOAD;SYS_DESC;VEH_SER_NO;OPR_NAME
2017-03-06 11:59:21.187000;Cab Conveyor / Monorail;ELI075;Cab Upload
2017-03-06 11:59:39.720000;Cab in white conveyer;PMN417;CIW upload
2017-03-06 12:00:47.000000;U-BOLT;IQS845;Front U-Bolt
2017-03-06 12:00:47.093000;OMT Offline Tracking;TNY179;Enter Offline
2017-03-06 12:04:32.817000;Cab Call Scan;BEM390;B Line
2017-03-06 12:04:59.083000;Cab in white conveyer;ZDI213;CIW upload
2017-03-06 12:07:28.050000;Hood Conveyor;HQD748;Hood Upload
2017-03-06 12:07:52.530000;Cab call scan;ETO603;A Line
2017-03-06 12:08:21.000000;U-BOLT;ZYA587;Front U-Bolt
2017-03-06 12:08:52.053000;Cab Conveyer;CXD285;Cab Upload 2
2017-03-06 12:08:52.053000;Cab Conveyor / Monorail;CXD285;Cab Upload
2017-03-06 12:09:43.617000;Hood Conveyor;QJP284;Hood Upload
2017-03-06 12:12:10.000000;STVMS Tracking Chassis Start;SOU593;Chassis Start
2017-03-06 12:12:13.000000;STVMS Tracking Chassis Start;IXM739;Chassis Start
2017-03-06 12:12:15.000000;STVMS Tracking Chassis Start;EJO928;Chassis Start
2017-03-06 12:12:54.773000;Cab in white conveyer;ALE837;CIW upload
2017-03-06 12:13:56.793000;Cab Call Scan;RCF947;B Line
2017-03-06 12:15:22.793000;OMT Offline Tracking;LWK693;Enter Offline
2017-03-06 12:15:37.687465;Paint Inspection;PGY640;PAINT
2017-03-06 12:15:38.000000;U-BOLT;IBA235;Front U-Bolt
2017-03-06 12:15:50.880000;Hood Conveyor;ZHB578;Hood Upload
2017-03-06 12:15:51.510000;Assembly Line Tracker;SOU593;Pool 13 Start
2017-03-06 12:15:52.327000;Assembly Line Tracker;WXK853;Pool 13 Start
2017-03-06 12:18:00.407000;Cab Conveyer;CVE258;Cab Upload 2
2017-03-06 12:18:00.407000;Cab Conveyor / Monorail;CVE258;Cab Upload
2017-03-06 12:20:55.077000;Cab in white conveyer;WQB451;CIW upload
2017-03-06 12:22:51.597000;Cab call scan;ALP937;A Line
2017-03-06 12:24:09.223000;Cab Conveyer;SYB619;Cab Upload 2
2017-03-06 12:24:09.223000;Cab Conveyor / Monorail;SYB619;Cab Upload
2017-03-06 12:24:27.000000;U-BOLT;MBP046;Front U-Bolt
2017-03-06 12:26:33.000000;STVMS Tracking Chassis Start;HMJ710;Chassis Start
2017-03-06 12:26:36.000000;STVMS Tracking Chassis Start;MVW427;Chassis Start
2017-03-06 12:27:45.247000;Hood Conveyor;VQD376;Hood Upload
2017-03-06 12:28:36.290000;Cab Conveyer;BEM390;Cab Upload 2
2017-03-06 12:28:36.290000;Cab Conveyor / Monorail;BEM390;Cab Upload
2017-03-06 12:29:37.210000;OMT Offline Tracking;QVS392;Enter Offline
2017-03-06 12:29:37.210000;OMT Offline Tracking;QVS392;Sold
2017-03-06 12:29:56.327000;Cab in white conveyer;KMA503;CIW upload
2017-03-06 12:30:50.727000;Assembly Line Tracker;HMJ710;Pool 13 Start
2017-03-06 12:30:51.410000;Assembly Line Tracker;EJO928;Pool 13 Start
2017-03-06 12:30:52.120000;Assembly Line Tracker;IXM739;Pool 13 Start
2017-03-06 12:31:23.135962;Paint Inspection;FIX581;PAINT
2017-03-06 12:31:52.000000;U-BOLT;FHL057;Front U-Bolt
2017-03-06 12:32:19.027000;Cab Call Scan;CSD174;B Line
2017-03-06 12:34:31.190000;Cab Conveyer;ETO603;Cab Upload 2
2017-03-06 12:34:31.190000;Cab Conveyor / Monorail;ETO603;Cab Upload
2017-03-06 12:36:01.730000;Cab in white conveyer;KSX968;CIW upload
2017-03-06 12:36:31.000000;STVMS Tracking Chassis Start;AMZ845;Chassis Start
2017-03-06 12:37:07.800000;Cab call scan;TPD286;A Line
2017-03-06 12:39:40.340000;Cab Conveyer;RCF947;Cab Upload 2
2017-03-06 12:39:40.340000;Cab Conveyor / Monorail;RCF947;Cab Upload
2017-03-06 12:39:51.000000;U-BOLT;BRL042;Front U-Bolt
2017-03-06 12:40:25.643000;OMT Offline Tracking;HZD382;Enter Offline
2017-03-06 12:40:51.477000;Assembly Line Tracker;MVW427;Pool 13 Start
2017-03-06 12:43:53.000000;STVMS Tracking Chassis Start;HQD748;Chassis Start
2017-03-06 12:44:01.627000;Cab in white conveyer;TFX540;CIW upload
2017-03-06 12:44:35.237000;OMT Offline Tracking;WDM529;Enter Offline
2017-03-06 12:45:06.620000;Cab Call Scan;JYI091;B Line
2017-03-06 12:45:51.563000;Assembly Line Tracker;AMZ845;Pool 13 Start
2017-03-06 12:46:40.172240;Paint Inspection;CSM507;PAINT
2017-03-06 12:46:57.000000;U-BOLT;LMN504;Front U-Bolt
2017-03-06 12:48:04.000000;STVMS Tracking Top Station;TCS146;Top Station
2017-03-06 12:48:07.000000;STVMS Tracking Top Station;OQA530;Top Station
2017-03-06 12:48:12.000000;STVMS Tracking Top Station;DFZ024;Top Station
2017-03-06 12:48:15.000000;STVMS Tracking Top Station;EQK798;Top Station
2017-03-06 12:48:18.000000;STVMS Tracking Top Station;TGS974;Top Station
2017-03-06 12:48:22.000000;STVMS Tracking Top Station;GDU671;Top Station
2017-03-06 12:48:26.000000;STVMS Tracking Top Station;ELI075;Top Station
2017-03-06 12:48:29.000000;STVMS Tracking Top Station;PEK163;Top Station
2017-03-06 12:48:32.000000;STVMS Tracking Top Station;SYB619;Top Station
2017-03-06 12:48:36.000000;STVMS Tracking Top Station;CXD285;Top Station
2017-03-06 12:48:36.377000;OMT Offline Tracking;EPB160;Enter Offline
2017-03-06 12:48:38.643000;OMT Offline Tracking;XSF309;Enter Offline
2017-03-06 12:48:39.000000;STVMS Tracking Top Station;BEM390;Top Station
2017-03-06 12:48:43.000000;STVMS Tracking Top Station;CVE258;Top Station
2017-03-06 12:48:46.000000;STVMS Tracking Top Station;ETO603;Top Station
2017-03-06 12:48:50.000000;STVMS Tracking Top Station;RCF947;Top Station
2017-03-06 12:48:53.000000;STVMS Tracking Top Station;ALP937;Top Station
2017-03-06 12:50:31.033000;Cab Conveyer;ALP937;Cab Upload 2
2017-03-06 12:50:31.033000;Cab Conveyor / Monorail;ALP937;Cab Upload
2017-03-06 12:50:50.830000;Assembly Line Tracker;ALP937;Pool 60 Start
2017-03-06 12:50:51.683000;Assembly Line Tracker;RCF947;Pool 60 Start
2017-03-06 12:50:52.600000;Assembly Line Tracker;ETO603;Pool 60 Start
2017-03-06 12:50:53.490000;Assembly Line Tracker;CVE258;Pool 60 Start
2017-03-06 12:50:54.440000;Assembly Line Tracker;BEM390;Pool 60 Start
2017-03-06 12:50:55.223000;Assembly Line Tracker;CXD285;Pool 60 Start
2017-03-06 12:50:56.103000;Assembly Line Tracker;SYB619;Pool 60 Start
2017-03-06 12:50:56.903000;Assembly Line Tracker;PEK163;Pool 60 Start
2017-03-06 12:50:57.720000;Assembly Line Tracker;ELI075;Pool 60 Start
2017-03-06 12:50:58.697000;Assembly Line Tracker;GDU671;Pool 60 Start
2017-03-06 12:50:59.523000;Assembly Line Tracker;TGS974;Pool 60 Start
2017-03-06 12:51:00.323000;Assembly Line Tracker;EQK798;Pool 60 Start
2017-03-06 12:51:01.150000;Assembly Line Tracker;DFZ024;Pool 60 Start
2017-03-06 12:51:01.997000;Assembly Line Tracker;OQA530;Pool 60 Start
2017-03-06 12:51:02.790000;Assembly Line Tracker;TCS146;Pool 60 Start
2017-03-06 12:51:34.483000;Cab call scan;TQL981;A Line
2017-03-06 12:52:07.580000;Cab in white conveyer;XFN395;CIW upload
2017-03-06 12:52:42.000000;U-BOLT;TPG078;Front U-Bolt
2017-03-06 12:52:59.941075;Paint Inspection;UHP854;PAINT
2017-03-06 12:55:40.873000;Cab Call Scan;KQN543;B Line
2017-03-06 12:55:51.127000;OMT Offline Tracking;ITO673;Enter Offline
2017-03-06 12:55:51.127000;OMT Offline Tracking;ITO673;Sold
2017-03-06 12:56:09.000000;STVMS Tracking Chassis Start;VQD376;Chassis Start
2017-03-06 12:56:12.000000;STVMS Tracking Chassis Start;QJP284;Chassis Start
2017-03-06 12:57:57.294581;Paint Inspection;PRA475;PAINT
2017-03-06 12:58:43.060000;Cab Conveyer;CSD174;Cab Upload 2
2017-03-06 12:58:43.060000;Cab Conveyor / Monorail;CSD174;Cab Upload
2017-03-06 12:58:45.780000;Hood Conveyor;PGY640;Hood Upload
2017-03-06 12:58:59.077000;Cab in white conveyer;TRL028;CIW upload
2017-03-06 13:00:50.823000;Assembly Line Tracker;VQD376;Pool 13 Start
2017-03-06 13:00:51.617000;Assembly Line Tracker;HQD748;Pool 13 Start
2017-03-06 13:01:15.000000;U-BOLT;XPR275;Front U-Bolt
2017-03-06 13:02:04.000000;STVMS Tracking Top Station;CSD174;Top Station
2017-03-06 13:02:08.000000;STVMS Tracking Top Station;TPD286;Top Station
2017-03-06 13:02:13.000000;STVMS Tracking Top Station;JYI091;Top Station
2017-03-06 13:02:17.000000;STVMS Tracking Top Station;TQL981;Top Station
2017-03-06 13:02:20.000000;STVMS Tracking Top Station;KQN543;Top Station
2017-03-06 13:02:25.000000;STVMS Tracking Top Station;XGW598;Top Station
2017-03-06 13:02:29.000000;STVMS Tracking Top Station;YDL247;Top Station
2017-03-06 13:02:30.062329;Paint Inspection;MGF879;PAINT
2017-03-06 13:02:34.000000;STVMS Tracking Top Station;CNZ205;Top Station
2017-03-06 13:02:39.000000;STVMS Tracking Top Station;MQH836;Top Station
2017-03-06 13:02:42.000000;STVMS Tracking Top Station;MRI015;Top Station
2017-03-06 13:02:45.000000;STVMS Tracking Top Station;HRY673;Top Station
2017-03-06 13:02:49.000000;STVMS Tracking Top Station;AKC912;Top Station
2017-03-06 13:02:56.000000;STVMS Tracking Top Station;DTP539;Top Station
2017-03-06 13:03:01.000000;STVMS Tracking Top Station;IQS845;Top Station
2017-03-06 13:03:05.000000;STVMS Tracking Top Station;ZYA587;Top Station
2017-03-06 13:03:09.000000;STVMS Tracking Top Station;IBA235;Top Station
2017-03-06 13:03:15.000000;STVMS Tracking Top Station;MBP046;Top Station
2017-03-06 13:03:19.000000;STVMS Tracking Top Station;FHL057;Top Station
2017-03-06 13:03:23.000000;STVMS Tracking Top Station;BRL042;Top Station
2017-03-06 13:03:26.000000;STVMS Tracking Top Station;LMN504;Top Station
2017-03-06 13:03:30.000000;STVMS Tracking Top Station;TPG078;Top Station
2017-03-06 13:03:33.000000;STVMS Tracking Top Station;XPR275;Top Station
2017-03-06 13:03:36.000000;STVMS Tracking Top Station;EUL768;Top Station
2017-03-06 13:03:39.000000;STVMS Tracking Top Station;GYI954;Top Station
2017-03-06 13:03:42.000000;STVMS Tracking Top Station;YTP390;Top Station
2017-03-06 13:03:46.000000;STVMS Tracking Top Station;WXK853;Top Station
2017-03-06 13:03:50.000000;STVMS Tracking Top Station;SOU593;Top Station
2017-03-06 13:03:54.000000;STVMS Tracking Top Station;IXM739;Top Station
2017-03-06 13:03:54.790000;Cab Conveyer;TPD286;Cab Upload 2
2017-03-06 13:03:54.790000;Cab Conveyor / Monorail;TPD286;Cab Upload
2017-03-06 13:03:59.000000;STVMS Tracking Top Station;EJO928;Top Station
2017-03-06 13:04:03.000000;STVMS Tracking Top Station;HMJ710;Top Station
2017-03-06 13:04:06.000000;STVMS Tracking Top Station;MVW427;Top Station
2017-03-06 13:04:10.000000;STVMS Tracking Top Station;AMZ845;Top Station
2017-03-06 13:04:13.000000;STVMS Tracking Top Station;HQD748;Top Station
2017-03-06 13:04:16.000000;STVMS Tracking Top Station;VQD376;Top Station
2017-03-06 13:04:19.000000;STVMS Tracking Top Station;QJP284;Top Station
2017-03-06 13:04:23.000000;STVMS Tracking Top Station;ZHB578;Top Station
2017-03-06 13:04:25.000000;STVMS Tracking Top Station;PGY640;Top Station
2017-03-06 13:04:28.000000;STVMS Tracking Top Station;FIX581;Top Station
2017-03-06 13:04:31.000000;STVMS Tracking Top Station;UHP854;Top Station
2017-03-06 13:04:37.000000;STVMS Tracking Top Station;CSM507;Top Station
2017-03-06 13:04:43.000000;STVMS Tracking Top Station;MGF879;Top Station
2017-03-06 13:04:50.000000;STVMS Tracking Top Station;PRA475;Top Station
2017-03-06 13:04:54.000000;STVMS Tracking Top Station;QFW209;Top Station
2017-03-06 13:04:59.000000;STVMS Tracking Top Station;SZP362;Top Station
2017-03-06 13:05:03.000000;STVMS Tracking Top Station;BIP389;Top Station
2017-03-06 13:05:07.000000;STVMS Tracking Top Station;TUQ327;Top Station
2017-03-06 13:05:13.890000;Cab in white conveyer;TEP325;CIW upload
2017-03-06 13:05:15.000000;STVMS Tracking Top Station;SVP127;Top Station
2017-03-06 13:05:23.000000;STVMS Tracking Top Station;ELJ539;Top Station
2017-03-06 13:05:28.000000;STVMS Tracking Top Station;IFP328;Top Station
2017-03-06 13:05:39.000000;STVMS Tracking Top Station;DKW659;Top Station
2017-03-06 13:05:44.000000;STVMS Tracking Top Station;JPU485;Top Station
2017-03-06 13:05:51.403000;Assembly Line Tracker;JPU485;Pool 60 Start
2017-03-06 13:05:52.673000;Assembly Line Tracker;DKW659;Pool 60 Start
2017-03-06 13:05:53.873000;Assembly Line Tracker;IFP328;Pool 60 Start
2017-03-06 13:05:55.053000;Assembly Line Tracker;ELJ539;Pool 60 Start
2017-03-06 13:05:56.223000;Assembly Line Tracker;SVP127;Pool 60 Start
2017-03-06 13:05:57.423000;Assembly Line Tracker;TUQ327;Pool 60 Start
2017-03-06 13:05:58.593000;Assembly Line Tracker;BIP389;Pool 60 Start
2017-03-06 13:05:59.773000;Assembly Line Tracker;SZP362;Pool 60 Start
2017-03-06 13:06:00.933000;Assembly Line Tracker;QFW209;Pool 60 Start
2017-03-06 13:06:02.130000;Assembly Line Tracker;PRA475;Pool 60 Start
2017-03-06 13:06:03.307000;Assembly Line Tracker;MGF879;Pool 60 Start
2017-03-06 13:06:04.450000;Assembly Line Tracker;CSM507;Pool 60 Start
2017-03-06 13:06:05.590000;Assembly Line Tracker;UHP854;Pool 60 Start
2017-03-06 13:06:06.747000;Assembly Line Tracker;FIX581;Pool 60 Start
2017-03-06 13:06:07.900000;Assembly Line Tracker;PGY640;Pool 60 Start
2017-03-06 13:06:09.057000;Assembly Line Tracker;ZHB578;Pool 60 Start
2017-03-06 13:06:10.207000;Assembly Line Tracker;QJP284;Pool 60 Start
2017-03-06 13:06:11.327000;Assembly Line Tracker;VQD376;Pool 60 Start
2017-03-06 13:06:12.600000;Assembly Line Tracker;HQD748;Pool 60 Start
2017-03-06 13:06:13.763000;Assembly Line Tracker;AMZ845;Pool 60 Start
2017-03-06 13:06:14.940000;Assembly Line Tracker;MVW427;Pool 60 Start
2017-03-06 13:06:16.153000;Assembly Line Tracker;HMJ710;Pool 60 Start
2017-03-06 13:06:17.683000;Assembly Line Tracker;EJO928;Pool 60 Start
2017-03-06 13:06:18.827000;Assembly Line Tracker;IXM739;Pool 60 Start
2017-03-06 13:06:19.970000;Assembly Line Tracker;SOU593;Pool 60 Start
2017-03-06 13:06:21.130000;Assembly Line Tracker;WXK853;Pool 60 Start
2017-03-06 13:06:22.320000;Assembly Line Tracker;YTP390;Pool 60 Start
2017-03-06 13:06:23.597000;Assembly Line Tracker;GYI954;Pool 60 Start
2017-03-06 13:06:24.833000;Assembly Line Tracker;EUL768;Pool 60 Start
2017-03-06 13:06:26.017000;Assembly Line Tracker;XPR275;Pool 60 Start
2017-03-06 13:06:27.150000;Assembly Line Tracker;TPG078;Pool 60 Start
2017-03-06 13:06:28.300000;Assembly Line Tracker;LMN504;Pool 60 Start
2017-03-06 13:06:29.443000;Assembly Line Tracker;BRL042;Pool 60 Start
2017-03-06 13:06:30.607000;Assembly Line Tracker;FHL057;Pool 60 Start
2017-03-06 13:06:31.757000;Assembly Line Tracker;MBP046;Pool 60 Start
2017-03-06 13:06:32.910000;Assembly Line Tracker;QJP284;Pool 13 Start
2017-03-06 13:06:34.087000;Assembly Line Tracker;IBA235;Pool 60 Start
2017-03-06 13:06:35.290000;Assembly Line Tracker;ZYA587;Pool 60 Start
2017-03-06 13:06:36.590000;Assembly Line Tracker;IQS845;Pool 60 Start
2017-03-06 13:06:54.527000;Hood Conveyor;FIX581;Hood Upload
2017-03-06 13:07:28.000000;U-BOLT;EUL768;Front U-Bolt
2017-03-06 13:07:45.073000;Cab call scan;HMX073;A Line
2017-03-06 13:08:05.637000;OMT Offline Tracking;GMS924;Enter Offline
2017-03-06 13:10:10.720000;Cab Conveyer;JYI091;Cab Upload 2
2017-03-06 13:10:10.720000;Cab Conveyor / Monorail;JYI091;Cab Upload
2017-03-06 13:10:27.331789;Paint Inspection;SZP362;PAINT
2017-03-06 13:10:51.143000;Assembly Line Tracker;ZHB578;Pool 13 Start
2017-03-06 13:10:53.453000;Assembly Line Tracker;DTP539;Pool 60 Start
2017-03-06 13:10:54.607000;Assembly Line Tracker;AKC912;Pool 60 Start
2017-03-06 13:10:55.750000;Assembly Line Tracker;HRY673;Pool 60 Start
2017-03-06 13:10:56.890000;Assembly Line Tracker;MRI015;Pool 60 Start
2017-03-06 13:10:58.420000;Assembly Line Tracker;MQH836;Pool 60 Start
2017-03-06 13:10:59.557000;Assembly Line Tracker;CNZ205;Pool 60 Start
2017-03-06 13:11:00.693000;Assembly Line Tracker;YDL247;Pool 60 Start
2017-03-06 13:11:01.833000;Assembly Line Tracker;XGW598;Pool 60 Start
2017-03-06 13:11:02.930000;Assembly Line Tracker;KQN543;Pool 60 Start
2017-03-06 13:11:04.053000;Assembly Line Tracker;TQL981;Pool 60 Start
2017-03-06 13:11:05.203000;Assembly Line Tracker;JYI091;Pool 60 Start
2017-03-06 13:11:06.340000;Assembly Line Tracker;TPD286;Pool 60 Start
2017-03-06 13:11:07.580000;Assembly Line Tracker;CSD174;Pool 60 Start
2017-03-06 13:11:58.000000;STVMS Tracking Chassis Start;ZHB578;Chassis Start
2017-03-06 13:12:03.000000;STVMS Tracking Chassis Start;PGY640;Chassis Start
2017-03-06 13:12:03.817000;Cab in white conveyer;NKE126;CIW upload
2017-03-06 13:14:44.157000;Cab in white conveyer;FMU279;CIW upload
2017-03-06 13:14:50.000000;STVMS Tracking Top Station;LEA891;Top Station
2017-03-06 13:14:50.037473;Paint Inspection;QFW209;PAINT
2017-03-06 13:14:57.000000;STVMS Tracking Top Station;SIW958;Top Station
2017-03-06 13:15:01.000000;STVMS Tracking Top Station;OSR174;Top Station
2017-03-06 13:15:05.000000;STVMS Tracking Top Station;USD901;Top Station
2017-03-06 13:15:08.000000;STVMS Tracking Top Station;CQU695;Top Station
2017-03-06 13:15:12.000000;STVMS Tracking Top Station;WBH162;Top Station
2017-03-06 13:15:19.000000;STVMS Tracking Top Station;TYA561;Top Station
2017-03-06 13:15:23.000000;STVMS Tracking Top Station;DVM139;Top Station
2017-03-06 13:15:28.000000;STVMS Tracking Top Station;GPJ498;Top Station
2017-03-06 13:15:32.000000;STVMS Tracking Top Station;UBJ603;Top Station
2017-03-06 13:15:35.000000;STVMS Tracking Top Station;JYL728;Top Station
2017-03-06 13:15:40.000000;STVMS Tracking Top Station;OTS758;Top Station
2017-03-06 13:15:43.000000;STVMS Tracking Top Station;NUR218;Top Station
2017-03-06 13:15:51.247000;Assembly Line Tracker;NUR218;Pool 60 Start
2017-03-06 13:15:52.000000;STVMS Tracking Top Station;XWK825;Top Station
2017-03-06 13:15:52.530000;Assembly Line Tracker;OTS758;Pool 60 Start
2017-03-06 13:15:53.807000;OMT Offline Tracking;YPV702;Enter Offline
2017-03-06 13:15:53.833000;Assembly Line Tracker;XWK825;Pool 60 Start
2017-03-06 13:15:55.077000;Assembly Line Tracker;JYL728;Pool 60 Start
2017-03-06 13:15:56.000000;STVMS Tracking Top Station;KSP816;Top Station
2017-03-06 13:15:56.330000;Assembly Line Tracker;UBJ603;Pool 60 Start
2017-03-06 13:15:57.617000;Assembly Line Tracker;KSP816;Pool 60 Start
2017-03-06 13:15:58.860000;Assembly Line Tracker;GPJ498;Pool 60 Start
2017-03-06 13:16:00.100000;Assembly Line Tracker;DVM139;Pool 60 Start
2017-03-06 13:16:01.380000;Assembly Line Tracker;TYA561;Pool 60 Start
2017-03-06 13:16:04.030000;Assembly Line Tracker;WBH162;Pool 60 Start
2017-03-06 13:16:05.473000;Assembly Line Tracker;CQU695;Pool 60 Start
2017-03-06 13:16:06.723000;Assembly Line Tracker;USD901;Pool 60 Start
2017-03-06 13:16:08.033000;Assembly Line Tracker;OSR174;Pool 60 Start
2017-03-06 13:16:09.353000;Assembly Line Tracker;SIW958;Pool 60 Start
2017-03-06 13:16:10.593000;Assembly Line Tracker;LEA891;Pool 60 Start
2017-03-06 13:17:29.237000;Cab Conveyer;TQL981;Cab Upload 2
2017-03-06 13:17:29.237000;Cab Conveyor / Monorail;TQL981;Cab Upload
2017-03-06 13:17:31.750000;Cab Call Scan;XGW598;B Line
2017-03-06 13:20:28.890000;Hood Conveyor;UHP854;Hood Upload
2017-03-06 13:20:51.260000;Assembly Line Tracker;PGY640;Pool 13 Start
2017-03-06 13:20:52.263000;Cab in white conveyer;QMA357;CIW upload
2017-03-06 13:21:31.723000;Cab call scan;CNZ205;A Line
2017-03-06 13:21:46.000000;U-BOLT;YTP390;Front U-Bolt
2017-03-06 13:21:59.210000;Cab Conveyer;KQN543;Cab Upload 2
2017-03-06 13:21:59.210000;Cab Conveyor / Monorail;KQN543;Cab Upload
2017-03-06 13:23:37.430000;OMT Offline Tracking;QME682;Enter Offline
2017-03-06 13:23:37.430000;OMT Offline Tracking;QME682;Sold
2017-03-06 13:24:24.199153;Paint Inspection;TUQ327;PAINT
2017-03-06 13:25:54.233000;Cab in white conveyer;ERC382;CIW upload
2017-03-06 13:28:39.553000;OMT Offline Tracking;SGN329;Enter Offline
2017-03-06 13:30:47.760000;Cab in white conveyer;GQV369;CIW upload
2017-03-06 13:30:51.337000;Assembly Line Tracker;FIX581;Pool 13 Start
2017-03-06 13:30:53.763000;Hood Conveyor;CSM507;Hood Upload
2017-03-06 13:33:53.000000;STVMS Tracking Chassis Start;FIX581;Chassis Start
2017-03-06 13:33:58.000000;STVMS Tracking Chassis Start;UHP854;Chassis Start
2017-03-06 13:34:01.240000;Cab Call Scan;MQH836;B Line
2017-03-06 13:34:04.000000;STVMS Tracking Chassis Start;CSM507;Chassis Start
2017-03-06 13:36:04.070000;Assembly Line Tracker;UHP854;Pool 13 Start
2017-03-06 13:36:27.003000;Hood Conveyor;MGF879;Hood Upload
2017-03-06 13:36:52.030000;Cab call scan;HRY673;A Line
2017-03-06 13:37:24.083000;Cab in white conveyer;QZB271;CIW upload
2017-03-06 13:37:43.080000;Cab Conveyer;HMX073;Cab Upload 2
2017-03-06 13:37:43.080000;Cab Conveyor / Monorail;HMX073;Cab Upload
2017-03-06 13:38:10.208848;Paint Inspection;BIP389;PAINT
2017-03-06 13:38:42.630000;OMT Offline Tracking;FTO836;Enter Offline
2017-03-06 13:39:15.000000;U-BOLT;SOU593;Front U-Bolt
2017-03-06 13:39:24.337000;Hood Conveyor;PRA475;Hood Upload
2017-03-06 13:42:17.000000;STVMS Tracking Chassis Start;MGF879;Chassis Start
2017-03-06 13:43:23.777000;Cab in white conveyer;RHX208;CIW upload
2017-03-06 13:44:32.330000;OMT Offline Tracking;HMX073;Enter Offline
2017-03-06 13:44:53.000000;U-BOLT;IXM739;Front U-Bolt
2017-03-06 13:45:51.340000;Assembly Line Tracker;MGF879;Pool 13 Start
2017-03-06 13:45:51.917000;Cab Conveyer;XGW598;Cab Upload 2
2017-03-06 13:45:51.917000;Cab Conveyor / Monorail;XGW598;Cab Upload
2017-03-06 13:45:52.670000;Assembly Line Tracker;CSM507;Pool 13 Start
2017-03-06 13:49:12.837000;Cab Call Scan;MRI015;B Line
2017-03-06 13:49:38.090000;Cab in white conveyer;WRT608;CIW upload
2017-03-06 13:51:26.003000;Cab call scan;AKC912;A Line
2017-03-06 13:52:19.453000;OMT Offline Tracking;SLP187;Enter Offline
2017-03-06 13:53:19.680000;Hood Conveyor;QFW209;Hood Upload
2017-03-06 13:53:21.000000;U-BOLT;EJO928;Front U-Bolt
2017-03-06 13:54:11.657000;Cab Conveyer;CNZ205;Cab Upload 2
2017-03-06 13:54:11.657000;Cab Conveyor / Monorail;CNZ205;Cab Upload
